rainfall,river_level,humidity,temperature,soil_moisture,elevation,drainage,urbanization,flood
386.2,1.35,43.46,18.78,93.27,8.39,0.73,0.28,1
130.14,3.18,91.89,34.49,44.67,323.19,0.36,0.08,0
107.57,9.37,76.42,35.08,72.31,733.55,0.56,0.45,0
25.07,8.4,72.85,33.15,20.9,145.65,0.26,0.5,0
172.53,1.11,91.94,20.78,97.26,157.55,0.75,0.04,0
162.49,3.43,83.0,42.6,47.02,76.4,0.12,0.82,0
165.17,7.14,50.9,13.08,73.24,637.11,0.0,0.06,0
283.84,2.19,78.72,14.29,50.93,825.59,0.34,0.37,0
394.78,6.51,93.4,16.54,59.35,647.13,0.98,0.19,1
201.98,0.99,46.86,19.85,90.18,175.22,0.51,0.75,0
105.54,6.03,33.9,44.35,56.12,995.8,0.73,0.78,0
5.44,7.3,55.7,31.52,91.32,729.41,0.27,0.52,0
27.48,5.43,57.81,21.6,50.11,179.13,0.03,0.5,0
74.01,2.87,94.7,43.37,84.94,372.68,0.08,0.96,0
139.93,4.61,90.85,27.81,85.36,875.26,0.37,0.34,0
220.72,5.93,80.27,37.65,25.07,424.18,0.25,0.32,0
55.09,4.84,38.98,20.69,33.8,524.49,0.93,0.67,0
226.61,0.6,41.35,41.19,65.55,643.55,0.46,0.17,0
125.74,1.06,75.35,35.16,23.1,312.37,0.34,0.49,0
301.4,9.88,47.1,20.19,96.29,863.36,0.14,0.37,1
24.22,0.6,39.69,39.75,29.76,15.21,0.11,0.07,0
169.72,8.33,42.94,19.87,51.85,478.13,0.68,0.68,0
385.81,3.71,76.47,31.6,76.51,891.56,0.97,0.02,0
264.24,4.27,81.83,29.72,45.96,935.03,0.47,0.58,0
386.45,9.37,78.71,22.3,70.47,436.04,0.78,0.08,1
84.68,0.15,61.35,25.21,36.1,622.56,0.45,0.7,0
282.62,1.9,69.53,27.71,95.1,442.89,0.91,0.62,0
113.07,3.14,76.07,37.33,67.15,128.14,0.1,0.14,0
337.35,8.32,87.02,44.06,75.9,142.39,0.96,0.37,1
227.97,2.23,75.43,41.84,28.92,551.91,0.81,0.23,0
44.68,8.95,96.5,25.1,46.55,862.58,0.88,0.47,0
271.28,9.11,58.93,27.03,53.9,112.01,1.0,0.81,1
232.02,8.98,85.43,14.12,54.47,902.62,0.13,0.58,1
365.4,4.95,52.54,22.91,93.01,400.65,0.18,0.3,1
84.09,8.7,80.67,20.58,81.73,537.73,0.98,0.71,0
296.31,8.51,61.22,38.44,51.55,551.42,0.35,0.03,1
268.02,3.57,78.56,31.95,16.07,974.91,0.85,0.53,0
252.85,2.79,34.23,35.67,84.28,773.87,0.6,0.17,0
122.74,2.31,72.52,17.17,45.08,956.88,0.29,0.54,0
158.9,9.98,62.1,14.18,57.16,407.12,0.53,0.74,1
286.74,6.45,50.71,25.59,35.94,417.62,0.97,0.74,0
149.96,1.25,92.72,34.21,31.81,634.01,0.1,0.52,0
321.27,5.2,52.24,27.34,86.95,120.91,0.21,0.34,1
251.15,8.74,54.63,33.17,63.75,636.77,0.03,0.46,1
313.47,0.61,92.54,32.47,84.92,630.91,0.37,0.97,1
10.72,0.2,63.95,13.64,93.53,104.33,0.47,0.96,0
235.1,1.08,42.84,31.92,42.16,447.8,0.13,0.05,0
146.41,7.88,94.06,15.69,86.61,104.61,0.47,0.63,1
142.09,3.21,94.62,24.12,92.13,759.3,0.75,0.22,0
123.12,5.05,39.47,15.39,26.64,51.29,0.07,0.42,0
361.81,4.06,62.03,23.16,24.07,61.7,0.83,0.69,1
289.67,5.14,59.36,31.8,50.63,231.87,0.17,0.03,1
229.43,9.91,98.2,35.72,40.82,720.67,0.99,0.2,1
71.75,3.74,30.07,35.49,13.75,893.59,0.39,0.63,0
269.21,7.68,53.51,28.94,32.81,669.44,0.13,0.4,1
232.15,2.64,37.24,35.99,82.03,794.76,0.68,0.03,0
227.89,4.92,82.27,20.41,95.29,411.92,0.24,0.19,1
334.6,1.2,97.43,26.32,21.21,376.31,0.59,0.18,0
230.63,0.27,66.61,22.38,17.26,270.61,0.8,0.27,0
71.25,0.33,87.88,41.57,29.53,790.03,0.05,0.46,0
67.35,1.43,62.67,31.63,95.44,870.37,0.91,0.57,0
293.55,4.87,50.51,28.93,45.78,82.04,0.77,0.98,0
276.38,4.71,90.65,25.76,29.21,502.66,0.88,0.06,0
41.53,8.07,32.32,22.25,71.83,580.53,0.94,0.53,0
145.64,9.65,40.36,26.29,40.19,269.76,0.8,0.8,0
159.01,2.42,43.1,19.75,71.31,399.12,0.25,0.03,0
337.7,9.26,79.9,24.63,45.64,743.57,0.32,0.31,1
186.83,2.48,76.11,29.98,15.01,120.77,0.88,0.67,0
30.96,3.86,88.05,36.53,38.07,669.39,0.07,0.15,0
244.29,4.27,83.05,32.72,43.01,293.75,0.59,0.04,0
318.48,1.98,62.54,11.16,65.62,414.44,0.92,0.03,0
4.24,3.21,84.5,39.12,31.39,451.1,0.19,0.75,0
158.8,2.69,52.78,44.68,45.75,294.11,0.76,0.89,0
348.93,0.85,71.52,41.9,38.82,392.92,0.24,0.86,0
269.32,4.85,34.99,14.04,83.28,508.68,0.11,0.35,1
284.57,6.82,42.5,43.86,16.95,596.85,0.94,0.76,0
52.3,8.48,39.94,22.19,59.17,70.69,0.44,0.79,0
191.36,9.29,36.06,24.18,71.17,161.8,0.67,0.86,1
371.64,8.41,92.87,28.22,87.64,235.55,0.43,0.5,1
223.85,2.35,76.4,11.67,28.09,813.64,0.19,0.51,0
156.95,6.36,54.62,32.21,26.43,389.06,0.52,0.38,0
207.07,5.42,31.55,30.61,47.54,238.58,0.03,0.19,0
57.25,9.99,30.95,17.06,46.82,814.21,0.28,0.87,0
247.52,5.6,46.44,17.77,82.16,264.86,0.68,0.22,0
188.91,4.5,42.36,38.97,30.49,175.42,0.14,0.41,0
289.52,5.03,49.48,29.97,33.4,498.75,0.42,0.88,0
244.3,7.29,83.26,42.9,75.79,872.15,0.51,0.14,1
123.75,6.79,42.17,42.08,17.69,992.13,0.83,0.61,0
41.93,9.1,59.15,12.64,55.11,589.52,0.51,0.75,0
239.92,5.61,34.37,10.68,28.71,394.04,0.18,0.15,0
107.48,3.02,88.03,16.5,42.35,258.99,0.39,0.23,0
53.54,7.04,79.42,16.28,90.61,101.91,0.32,0.35,0
58.4,0.5,36.74,31.65,62.06,777.32,0.19,0.93,0
177.04,3.61,35.97,33.28,40.44,702.31,0.78,0.07,0
1.69,3.99,84.24,20.37,63.36,324.99,0.11,0.2,0
170.09,8.13,30.33,35.74,40.69,464.29,0.84,0.64,0
162.44,7.44,93.47,26.76,97.86,93.5,0.09,0.91,1
53.84,0.04,40.85,35.79,20.68,709.82,0.54,0.97,0
131.85,3.65,33.8,24.38,29.56,580.3,0.66,0.51,0
398.76,7.88,97.9,26.03,76.37,420.52,0.87,0.36,1
247.46,7.52,35.27,43.53,44.12,824.74,0.59,0.41,0
296.26,1.38,56.48,44.42,61.49,573.35,0.8,0.69,0
339.02,2.34,76.66,35.83,27.74,679.87,0.97,0.3,0
41.43,4.18,60.09,14.19,52.11,763.95,0.71,0.27,0
72.44,0.99,43.02,20.55,97.04,107.71,0.72,0.59,0
191.83,9.73,36.49,35.64,82.2,576.34,0.92,0.26,0
81.6,4.54,37.07,33.16,63.18,365.35,0.24,0.56,0
5.9,7.36,46.46,26.59,12.2,314.07,0.74,0.32,0
386.11,3.18,59.85,17.06,70.49,294.76,0.23,0.7,1
385.22,6.05,97.46,43.82,90.44,380.72,0.93,0.2,1
139.29,4.46,35.96,22.55,33.44,991.05,0.24,0.64,0
202.36,8.99,52.66,13.77,82.07,544.51,0.96,0.69,1
58.85,3.98,67.76,29.94,68.05,902.34,0.25,0.77,0
275.1,1.74,65.86,20.63,51.48,674.28,0.42,0.95,0
392.04,7.57,76.47,28.0,17.67,743.55,0.37,0.29,1
242.02,1.07,51.17,18.71,47.64,99.81,0.22,0.52,0
173.45,7.87,59.0,34.23,86.38,81.73,0.1,0.83,1
127.49,2.41,61.69,10.69,77.71,793.28,0.83,0.38,0
31.29,4.98,48.18,10.14,64.49,914.42,0.37,0.24,0
31.24,1.08,85.26,38.54,63.53,856.26,0.66,0.39,0
307.85,1.4,71.59,25.62,22.67,52.62,0.09,0.43,0
245.14,0.65,82.91,13.7,43.93,443.79,0.93,0.63,0
125.41,6.9,69.07,34.16,54.23,258.49,0.89,0.88,0
243.01,1.44,55.45,18.64,20.86,974.5,0.33,0.0,0
156.44,1.03,37.85,34.71,58.74,733.18,0.93,0.05,0
241.2,4.66,89.18,26.69,35.32,440.01,0.82,0.63,0
232.75,0.89,39.07,42.68,77.72,616.51,0.39,0.41,0
292.5,2.18,53.11,21.27,55.64,522.85,0.19,0.94,0
59.43,6.2,59.93,27.91,90.46,859.63,0.2,0.36,0
279.71,6.71,73.23,13.78,64.58,882.04,0.47,0.25,1
144.79,9.31,79.25,33.01,23.32,334.1,0.65,0.99,0
90.63,6.92,43.73,24.18,55.23,96.95,0.46,0.12,0
323.05,3.71,44.85,32.29,63.73,332.84,0.98,0.61,0
370.1,8.07,59.75,29.88,65.38,502.55,0.66,0.61,1
215.25,2.35,86.15,31.24,75.79,703.88,0.52,0.33,0
251.15,1.21,70.63,34.53,79.19,299.2,0.22,0.31,0
226.39,1.19,41.12,12.49,32.72,722.21,0.98,0.03,0
160.55,8.43,40.29,41.84,59.52,952.07,0.49,0.03,0
9.04,7.78,41.12,33.44,53.64,690.73,0.99,0.79,0
80.42,2.51,62.33,23.31,83.22,814.37,0.05,0.45,0
385.83,8.82,69.92,31.27,38.84,667.1,0.0,0.03,1
281.6,3.54,87.19,41.86,65.93,282.95,0.49,0.83,1
386.51,2.8,86.33,13.59,75.38,271.95,0.71,0.06,1
19.95,1.53,40.61,11.84,22.92,317.71,0.76,0.21,0
11.35,1.79,78.18,11.57,80.47,93.67,0.44,0.9,0
331.59,4.46,73.18,11.92,41.27,370.14,0.13,0.48,1
75.12,6.18,47.67,43.61,54.51,480.09,0.77,0.31,0
371.31,2.83,39.55,23.38,27.6,823.34,0.25,0.9,1
253.82,5.44,51.53,35.56,47.29,66.21,0.92,0.21,0
116.38,2.0,33.71,14.83,18.03,41.14,0.42,0.05,0
264.73,7.9,76.3,35.88,82.41,41.02,0.37,0.74,1
97.23,9.95,94.91,14.16,53.68,484.03,0.88,0.98,0
81.56,7.18,75.6,42.74,73.78,42.47,0.76,0.83,0
366.41,1.11,80.38,15.32,97.84,625.55,0.53,0.09,1
153.16,0.17,60.37,16.59,24.85,219.74,0.53,0.38,0
396.56,6.66,37.94,12.97,82.5,27.27,0.8,0.93,1
61.7,8.7,94.29,29.5,89.86,997.23,0.68,0.91,0
308.14,1.4,88.81,37.76,50.48,882.75,0.24,0.36,0
123.84,6.59,93.25,31.2,71.34,348.68,0.91,0.45,0
73.93,3.91,71.43,29.79,45.29,306.16,0.02,0.16,0
200.88,2.62,73.61,12.02,16.33,633.68,0.62,0.26,0
4.01,0.44,74.99,32.92,65.99,365.22,0.48,0.52,0
150.52,2.42,53.8,30.17,67.52,940.3,0.83,0.02,0
340.06,4.81,45.41,42.19,26.59,384.0,0.99,0.82,0
379.21,2.95,76.89,40.07,72.3,576.48,0.39,0.62,1
281.73,2.35,69.01,29.17,75.21,739.08,0.03,0.0,0
369.13,9.82,78.96,41.62,93.22,679.8,0.68,0.3,1
123.27,8.49,64.39,14.94,50.19,56.94,0.1,0.73,1
276.54,8.55,62.64,44.07,71.07,170.06,0.72,0.45,1
131.28,6.12,39.38,37.21,77.34,627.12,0.94,0.53,0
229.67,0.26,98.94,16.16,72.2,105.83,0.05,0.64,0
52.5,7.62,33.84,15.26,77.71,597.45,0.17,0.34,0
333.04,3.27,55.0,43.92,24.02,214.61,0.06,0.06,0
305.05,4.26,94.89,32.93,29.04,701.95,0.8,0.16,0
41.39,3.87,60.58,28.64,65.0,118.08,0.16,0.29,0
64.15,8.53,44.99,22.75,90.15,347.62,0.18,0.62,0
147.01,3.98,54.53,15.59,62.2,171.1,0.94,0.33,0
239.31,5.83,81.38,20.64,36.73,750.71,0.5,0.92,0
304.4,4.28,43.72,25.81,60.01,709.97,0.82,0.35,0
166.97,2.92,65.56,29.02,91.88,995.14,0.44,0.58,0
359.46,3.23,64.77,35.3,38.94,560.74,0.86,0.94,0
20.9,4.64,81.08,30.34,93.1,864.31,0.07,0.37,0
256.47,3.13,39.61,44.92,39.82,503.08,0.0,0.87,0
169.9,3.78,72.72,31.61,14.17,729.48,0.05,0.78,0
275.46,4.07,30.47,43.32,45.08,507.22,0.78,0.83,0
201.81,0.32,50.7,24.61,78.67,330.24,0.86,0.63,0
65.1,6.39,41.05,21.71,19.89,765.95,0.81,0.56,0
69.82,8.17,80.5,19.29,83.81,979.06,0.88,0.13,0
197.04,2.43,96.94,13.36,88.41,511.49,0.26,0.85,0
252.02,3.15,36.83,33.55,95.31,275.8,0.75,0.56,0
96.16,9.85,51.92,41.41,99.09,227.05,0.5,0.66,1
228.19,6.27,72.21,31.49,77.71,433.26,0.35,0.94,1
368.9,6.45,72.0,21.89,22.01,715.49,0.65,0.32,1
51.9,0.07,78.51,12.3,18.08,667.37,0.75,0.46,0
306.46,1.23,50.1,31.25,31.49,423.63,0.03,0.54,0
287.2,9.29,33.77,33.43,35.37,995.29,0.32,0.75,1
254.04,1.02,75.81,41.5,96.59,61.6,0.85,0.36,0
196.3,7.77,44.56,41.89,99.29,357.61,0.74,0.17,0
6.59,3.0,31.17,27.81,36.5,89.8,0.51,0.55,0
370.49,4.07,49.0,11.26,51.87,442.94,0.32,0.03,1
149.31,1.19,99.49,14.23,14.33,205.06,0.37,0.45,0
186.35,0.02,88.52,25.5,80.56,995.31,0.66,0.03,0
343.05,4.02,93.57,24.83,34.8,211.25,0.37,0.1,1
326.86,2.63,90.36,17.17,86.3,313.17,0.78,0.36,1
331.91,5.38,41.21,26.21,15.54,409.23,0.62,0.13,0
54.59,5.99,75.94,38.72,44.98,672.82,0.89,0.6,0
173.98,0.21,66.66,16.23,48.22,19.44,0.17,0.23,0
325.7,6.58,31.9,31.84,88.12,365.44,0.59,0.78,1
233.42,3.34,84.68,17.19,33.48,261.35,0.19,0.35,0
253.91,4.23,44.32,22.55,87.99,694.99,0.27,0.69,0
97.1,5.41,63.15,34.74,54.82,2.72,0.56,0.09,0
313.38,6.89,79.35,13.06,74.88,233.65,0.47,0.33,1
267.4,1.6,44.14,19.31,24.98,81.54,0.91,0.01,0
186.12,7.58,36.88,27.14,53.66,601.69,0.24,0.75,0
194.13,8.13,75.21,39.46,75.22,191.98,0.95,0.17,0
20.2,5.07,39.92,40.77,37.47,519.06,0.66,0.72,0
344.61,1.12,64.36,37.17,80.05,98.09,0.88,0.59,0
190.32,8.03,32.41,20.18,22.71,870.37,0.99,0.59,0
5.94,7.82,74.24,27.89,24.77,274.99,0.1,0.04,0
49.76,8.01,75.74,43.12,30.08,626.82,0.1,0.49,0
270.39,2.1,32.44,44.54,91.67,839.63,0.74,0.47,0
68.23,7.07,74.74,27.43,30.07,921.73,0.52,0.23,0
200.33,7.6,33.28,31.99,40.12,155.96,0.96,0.69,0
246.51,5.53,99.95,24.14,17.32,385.38,0.45,0.63,0
166.82,0.44,39.58,13.7,21.94,9.86,0.84,0.66,0
173.08,7.19,74.53,33.37,29.18,152.37,0.58,0.12,0
278.45,8.89,53.29,32.15,19.04,239.82,0.26,0.61,1
216.71,6.89,98.88,38.72,39.36,589.9,0.82,0.08,0
330.1,2.85,95.83,42.56,33.09,271.58,0.91,0.58,0
294.11,4.39,54.63,26.32,23.21,899.28,0.06,0.49,0
314.75,3.07,38.79,13.77,85.3,411.93,0.57,0.59,0
376.53,8.13,52.79,40.55,37.1,305.16,0.69,0.36,1
123.79,0.68,50.47,21.14,38.54,703.31,0.51,0.51,0
266.54,3.94,56.52,40.26,89.63,610.38,0.9,0.25,0
392.48,4.76,69.07,15.43,31.38,595.95,0.22,0.44,1
243.75,9.48,53.82,28.44,65.37,487.68,0.48,1.0,1
299.36,9.96,81.65,44.95,32.62,151.61,0.26,0.16,1
126.93,7.63,85.7,35.08,86.66,677.4,0.28,0.1,0
115.19,1.37,46.07,40.27,50.98,146.24,0.44,0.91,0
239.68,3.46,87.62,11.73,70.73,855.9,0.24,0.23,0
366.81,6.04,76.48,29.44,54.06,456.05,0.23,0.37,1
38.79,0.01,53.9,28.53,97.09,460.04,0.36,0.93,0
357.02,7.86,97.85,43.05,24.32,87.61,0.6,0.8,1
308.37,3.7,37.01,12.13,57.1,765.22,0.56,0.69,0
206.36,7.1,36.53,14.29,18.97,954.25,0.62,0.18,0
48.04,8.18,79.75,18.23,22.14,642.53,0.41,0.19,0
263.21,5.88,75.91,44.37,40.55,810.76,0.2,0.28,0
270.88,7.12,83.81,25.57,66.29,270.39,0.83,0.87,1
269.99,2.16,50.37,19.7,27.64,626.65,0.77,0.85,0
346.36,6.13,35.67,35.92,78.66,224.97,0.38,0.22,1
117.36,2.27,76.04,32.94,69.84,764.9,0.17,0.25,0
201.09,8.39,81.57,42.3,20.69,135.36,0.91,0.17,0
198.3,8.11,95.97,25.11,64.01,78.11,0.15,0.85,1
227.56,5.03,87.07,16.27,78.87,996.39,0.29,0.62,1
70.59,0.37,56.87,30.4,83.32,355.66,0.82,0.54,0
34.1,9.34,69.58,27.26,61.86,106.74,0.41,0.85,0
22.54,1.07,67.44,11.84,34.84,973.48,0.75,0.47,0
155.94,1.17,90.57,17.78,45.01,339.5,0.47,0.09,0
393.17,0.19,57.02,24.39,58.37,471.48,0.31,0.59,0
372.51,4.75,75.0,29.2,87.19,451.03,0.64,0.79,1
298.03,5.47,86.14,22.81,16.71,388.41,0.86,0.93,1
42.86,5.92,35.45,15.56,46.63,982.33,0.47,0.13,0
330.15,0.93,71.7,28.25,12.82,870.49,0.96,0.72,0
21.09,3.81,46.27,10.86,13.34,782.33,0.67,0.56,0
373.07,6.76,41.2,44.86,61.82,326.01,0.85,0.8,1
134.67,8.17,79.27,19.75,43.85,811.75,0.43,0.09,0
148.23,8.99,96.65,11.87,44.64,225.31,1.0,0.93,0
355.75,1.59,95.19,25.43,98.94,255.64,0.42,0.87,1
298.14,1.26,58.65,34.43,45.09,493.01,0.64,0.59,0
111.0,3.56,82.61,42.89,78.05,294.25,0.76,0.69,0
144.01,7.82,48.25,44.57,42.96,604.29,0.53,0.38,0
91.76,0.83,88.94,43.59,93.43,40.0,0.65,0.29,0
300.29,5.12,64.01,43.09,16.22,428.2,0.12,0.38,1
137.29,8.88,69.63,22.97,93.43,95.87,0.74,0.73,1
272.74,2.8,42.85,10.17,41.26,676.59,0.26,0.84,0
186.12,9.76,34.26,28.36,85.4,26.75,0.8,0.24,1
210.92,7.48,92.47,44.51,68.04,949.59,0.43,0.32,1
253.46,4.48,83.59,25.71,60.86,761.22,0.48,0.13,0
293.46,9.22,74.24,32.68,15.2,768.66,0.3,0.38,1
67.03,4.77,58.25,18.95,98.16,886.2,0.53,0.06,0
277.11,9.22,66.57,32.43,48.8,802.06,0.93,0.76,1
93.03,7.59,37.49,28.55,58.9,404.05,0.44,0.67,0
369.92,5.95,56.12,13.76,95.88,602.45,0.22,0.91,1
63.5,2.83,63.76,32.6,67.83,616.91,0.15,0.34,0
86.54,9.0,31.42,10.3,23.22,796.8,0.96,0.37,0
244.97,3.86,52.27,38.06,60.35,485.85,0.45,0.37,0
325.86,0.42,80.28,23.17,29.91,631.21,0.07,0.31,0
162.94,7.9,37.58,43.52,24.19,564.39,0.97,0.29,0
263.11,2.11,64.51,28.57,11.28,568.29,0.72,0.15,0
292.0,7.73,66.7,30.7,13.58,960.28,0.46,0.83,1
353.86,7.5,96.47,26.96,65.72,101.34,0.26,0.83,1
236.42,5.52,63.33,34.43,52.82,971.1,0.11,0.42,0
228.45,1.43,54.15,15.93,37.86,926.48,0.08,0.02,0
159.89,6.09,75.63,25.49,36.29,1.62,0.69,0.06,0
205.45,1.32,74.08,34.12,45.84,743.67,0.07,0.01,0
37.5,5.27,53.71,18.53,50.84,6.47,0.06,0.02,0
2.47,1.5,39.83,35.37,25.23,395.77,0.83,0.87,0
377.56,0.42,36.71,36.08,20.97,966.49,0.08,0.91,0
218.42,0.68,56.52,16.86,34.17,588.02,0.01,0.38,0
185.28,6.16,93.07,39.51,13.57,980.73,0.28,0.3,0
32.63,8.03,84.39,24.89,85.24,558.64,0.74,0.36,0
226.97,2.57,39.46,43.95,63.11,329.36,0.63,0.12,0
178.43,1.09,92.88,26.96,88.09,155.93,0.33,0.85,0
314.68,5.95,52.13,11.26,24.13,275.41,0.74,0.9,1
33.45,5.18,97.51,14.97,39.3,799.5,0.64,0.05,0
278.13,9.48,73.24,43.98,10.18,880.13,0.29,0.97,1
260.34,1.38,45.07,43.77,26.15,115.37,0.46,0.32,0
201.27,4.98,38.75,34.02,27.49,2.38,0.02,0.09,0
82.54,8.02,39.12,18.23,80.03,415.32,0.43,0.73,0
326.65,2.8,66.26,15.85,55.93,489.2,0.01,0.91,1
245.98,0.44,88.39,20.47,48.92,31.29,0.58,0.39,0
156.56,4.49,88.57,16.11,44.05,632.77,0.95,0.71,0
339.6,9.45,51.83,31.35,16.31,980.74,0.04,0.79,1
197.1,9.84,50.85,44.92,39.49,257.03,0.83,0.32,0
200.85,2.65,51.33,24.25,52.1,716.97,0.12,0.69,0
360.08,4.5,54.12,18.91,51.9,746.38,0.21,0.84,1
208.45,8.49,83.88,15.11,80.47,173.52,0.47,0.38,1
384.35,2.57,81.35,32.11,21.53,861.24,0.77,0.77,0
115.86,4.28,51.37,31.98,68.29,189.1,0.73,0.72,0
62.13,1.0,51.02,23.47,39.37,851.15,0.96,0.29,0
359.65,2.01,99.3,16.03,98.07,136.45,0.25,0.79,1
133.16,2.45,54.44,24.6,82.82,985.85,0.77,0.52,0
385.31,7.65,87.12,36.96,70.38,303.27,0.9,0.15,1
2.12,7.87,45.48,34.49,59.25,113.04,0.23,0.64,0
255.53,0.73,72.8,41.51,70.48,481.82,0.01,0.91,0
350.66,1.15,35.53,36.2,57.55,636.71,0.84,0.21,0
141.46,6.1,41.23,12.57,42.24,462.65,0.72,0.41,0
15.62,7.76,56.35,41.44,50.36,637.59,0.02,0.89,0
328.11,6.06,84.99,14.8,88.46,370.64,0.04,0.94,1
222.67,0.92,32.13,30.24,33.83,220.96,0.04,0.46,0
90.11,7.5,77.41,21.76,60.93,146.04,0.64,0.63,0
221.44,8.34,66.83,23.39,27.79,164.96,0.39,0.45,1
294.64,6.95,37.03,20.83,17.12,61.41,0.34,0.86,1
201.18,8.53,90.28,44.74,34.87,266.13,0.98,0.19,0
288.48,2.92,71.43,11.08,43.88,994.83,0.26,0.38,0
44.81,9.4,65.43,17.06,91.46,506.26,0.75,0.41,0
120.19,7.24,78.34,35.42,84.98,908.28,0.87,0.36,0
113.75,4.75,47.23,37.67,36.35,877.12,0.13,0.51,0
235.77,8.01,41.34,20.68,83.52,458.25,0.56,0.94,1
217.28,1.87,85.83,21.9,72.27,26.38,0.65,0.28,0
48.85,0.09,51.01,30.7,45.95,109.52,0.83,0.47,0
210.7,8.0,56.02,29.81,85.26,31.35,0.35,0.7,1
218.56,3.84,38.96,36.04,63.51,849.59,0.21,0.57,0
320.48,9.26,81.17,10.29,77.15,628.84,0.13,0.35,1
140.5,1.95,53.43,33.06,87.97,369.23,0.69,0.45,0
328.91,6.68,45.27,16.15,42.29,311.46,0.53,0.84,1
322.68,1.23,99.99,35.83,20.53,444.91,0.12,0.24,0
82.5,5.57,58.79,41.21,84.91,631.98,0.12,0.09,0
171.5,3.09,45.42,27.34,59.29,69.92,0.93,0.23,0
380.37,8.84,45.1,41.36,70.21,680.86,0.08,0.06,1
139.93,8.21,67.7,36.99,99.48,330.8,0.16,0.91,1
85.17,4.25,49.64,33.57,28.19,124.67,0.08,0.15,0
257.65,6.16,95.33,24.72,58.02,722.35,0.48,0.29,1
266.66,4.72,53.14,21.01,45.73,439.74,0.14,0.69,1
175.83,9.44,96.14,11.26,44.54,615.96,0.1,0.93,1
51.37,7.33,51.96,39.93,45.62,329.63,0.86,0.29,0
168.15,8.22,46.56,13.48,91.47,87.15,0.38,0.64,1
216.77,3.12,31.99,23.54,85.87,99.38,0.04,0.72,0
262.53,0.1,47.19,44.19,32.48,230.9,0.37,0.12,0
130.14,1.72,71.63,13.11,83.72,398.98,0.2,0.9,0
334.61,7.35,46.83,31.7,95.93,78.53,0.67,0.51,1
272.65,9.53,51.55,40.44,12.67,464.21,0.29,0.34,1
270.19,8.97,61.55,27.1,92.83,121.11,0.89,0.9,1
328.73,7.48,85.4,40.37,55.13,97.09,0.24,0.76,1
354.26,2.22,84.97,41.11,73.52,196.85,0.33,0.73,1
185.33,5.06,56.58,40.62,50.79,58.36,0.83,0.87,0
9.29,7.19,56.73,24.94,94.27,575.58,0.67,0.02,0
374.6,7.12,59.86,43.2,47.88,616.28,0.37,0.86,1
294.1,1.36,83.43,18.91,34.4,107.3,0.71,0.06,0
269.0,0.14,82.68,19.1,61.19,520.39,0.51,0.21,0
233.23,7.72,33.51,10.19,16.05,660.09,0.16,0.9,1
195.31,3.87,45.17,41.06,20.96,215.52,0.68,0.63,0
58.04,0.81,36.66,30.73,82.61,559.03,0.86,0.95,0
213.71,8.75,39.0,24.47,10.25,847.66,0.96,0.47,0
144.82,4.21,30.56,27.9,96.87,431.04,0.44,0.84,0
299.76,1.26,39.18,30.9,17.79,128.7,0.52,0.22,0
204.15,9.07,99.09,24.13,49.28,793.63,0.08,0.95,1
80.37,2.06,89.2,36.87,51.48,289.64,0.25,0.24,0
55.05,9.71,82.07,33.67,48.41,182.37,0.8,0.34,0
98.82,4.92,76.15,12.19,87.52,878.15,0.32,0.75,0
169.54,7.74,37.72,17.51,19.87,169.51,0.1,0.33,0
213.92,1.94,42.05,13.26,76.43,945.06,0.29,0.23,0
133.5,1.88,49.83,10.43,52.61,991.73,0.42,0.63,0
202.0,3.26,51.11,36.07,48.51,315.3,0.71,0.54,0
45.96,8.47,89.85,27.09,65.33,557.72,0.18,0.76,0
357.72,9.05,65.71,42.88,96.26,279.5,0.04,0.78,1
23.23,7.7,53.83,17.28,78.77,379.24,0.05,0.7,0
166.32,6.93,73.38,42.19,72.08,219.14,0.49,0.27,0
191.73,4.92,45.99,13.04,40.55,238.35,0.8,0.84,0
368.86,7.77,47.42,40.24,17.85,423.93,0.78,0.83,1
54.14,7.3,98.42,31.73,50.1,838.87,0.37,0.76,0
379.7,7.73,91.37,38.63,66.86,867.01,0.89,0.23,1
391.58,4.41,77.61,25.9,38.03,94.96,0.86,0.9,1
273.48,2.52,70.98,41.57,77.44,761.92,0.52,0.99,0
21.99,0.12,76.99,42.01,13.17,735.74,0.34,0.76,0
73.27,7.36,37.93,40.9,27.83,729.89,0.14,0.96,0
21.19,0.8,30.75,23.91,35.33,435.59,0.36,0.84,0
200.62,2.67,65.61,27.79,74.45,642.49,0.47,0.55,0
395.22,3.5,65.04,34.66,54.24,732.46,0.36,0.7,1
190.84,0.99,91.17,13.03,92.56,601.62,0.29,0.07,0
347.01,0.54,56.29,34.8,94.61,799.92,0.64,0.57,0
141.74,0.21,90.22,43.7,75.04,735.9,0.2,0.13,0
197.27,5.17,57.84,28.21,48.31,971.17,0.98,0.57,0
120.67,0.18,46.03,42.97,94.54,330.96,0.64,1.0,0
351.29,9.16,48.31,13.38,77.94,39.34,0.44,0.41,1
337.56,9.98,45.61,21.81,85.52,282.23,0.37,0.44,1
99.48,9.9,82.72,24.62,72.04,993.83,0.54,0.79,0
376.75,6.8,41.52,35.15,53.01,301.02,0.32,0.52,1
169.66,4.44,34.89,34.32,61.1,411.18,0.38,0.11,0
254.67,8.57,53.47,32.09,46.36,68.25,0.28,0.23,1
